el	rotpposn	Z	mod_xshift	mod_yshift
48.79310344827586	17.068965517241338	41.20689655172414	-1.629	-0.238
51.206896551724135	17.068965517241338	38.793103448275865	-1.603	-0.525
53.62068965517241	17.068965517241338	36.37931034482759	-1.575	-0.807
56.03448275862069	17.068965517241338	33.96551724137931	-1.546	-1.082
58.44827586206897	17.068965517241338	31.551724137931032	-1.515	-1.35
60.86206896551724	17.068965517241338	29.13793103448276	-1.483	-1.61
63.275862068965516	17.068965517241338	26.724137931034484	-1.449	-1.862
65.6896551724138	17.068965517241338	24.310344827586206	-1.414	-2.106
68.10344827586206	17.068965517241338	21.896551724137936	-1.378	-2.341
70.51724137931035	17.068965517241338	19.48275862068965	-1.34	-2.567
72.93103448275862	17.068965517241338	17.06896551724138	-1.301	-2.782
75.34482758620689	17.068965517241338	14.65517241379311	-1.261	-2.988
77.75862068965517	17.068965517241338	12.241379310344826	-1.221	-3.183
80.17241379310344	17.068965517241338	9.827586206896555	-1.179	-3.368
82.58620689655172	17.068965517241338	7.413793103448285	-1.136	-3.541
85.0	17.068965517241338	5.0	-1.092	-3.703
15.0	31.034482758620697	75.0	-2.397	4.77
17.413793103448285	31.034482758620697	72.58620689655172	-2.39	4.446
19.827586206896555	31.034482758620697	70.17241379310344	-2.38	4.119
22.241379310344826	31.034482758620697	67.75862068965517	-2.367	3.79
24.65517241379311	31.034482758620697	65.34482758620689	-2.351	3.459
27.06896551724138	31.034482758620697	62.93103448275862	-2.332	3.128
29.48275862068965	31.034482758620697	60.51724137931035	-2.311	2.796
31.89655172413793	31.034482758620697	58.10344827586207	-2.286	2.464
34.310344827586206	31.034482758620697	55.689655172413794	-2.258	2.133
36.724137931034484	31.034482758620697	53.275862068965516	-2.228	1.803
39.13793103448276	31.034482758620697	50.86206896551724	-2.194	1.476
41.55172413793103	31.034482758620697	48.44827586206897	-2.159	1.151
43.96551724137931	31.034482758620697	46.03448275862069	-2.12	0.829
46.37931034482759	31.034482758620697	43.62068965517241	-2.079	0.511
48.79310344827586	31.034482758620697	41.20689655172414	-2.036	0.197
51.206896551724135	31.034482758620697	38.793103448275865	-1.99	-0.112
53.62068965517241	31.034482758620697	36.37931034482759	-1.941	-0.416
56.03448275862069	31.034482758620697	33.96551724137931	-1.891	-0.713
58.44827586206897	31.034482758620697	31.551724137931032	-1.838	-1.005
60.86206896551724	31.034482758620697	29.13793103448276	-1.783	-1.289
63.275862068965516	31.034482758620697	26.724137931034484	-1.727	-1.566
65.6896551724138	31.034482758620697	24.310344827586206	-1.668	-1.835
68.10344827586206	31.034482758620697	21.896551724137936	-1.608	-2.095
70.51724137931035	31.034482758620697	19.48275862068965	-1.546	-2.347
72.93103448275862	31.034482758620697	17.06896551724138	-1.483	-2.589
75.34482758620689	31.034482758620697	14.65517241379311	-1.418	-2.821
77.75862068965517	31.034482758620697	12.241379310344826	-1.352	-3.043
80.17241379310344	31.034482758620697	9.827586206896555	-1.284	-3.255
82.58620689655172	31.034482758620697	7.413793103448285	-1.216	-3.456
85.0	31.034482758620697	5.0	-1.146	-3.645
15.0	45.0	75.0	-2.897	5.192
17.413793103448285	45.0	72.58620689655172	-2.884	4.863
19.827586206896555	45.0	70.17241379310344	-2.867	4.53
22.241379310344826	45.0	67.75862068965517	-2.846	4.194
24.65517241379311	45.0	65.34482758620689	-2.822	3.857
27.06896551724138	45.0	62.93103448275862	-2.793	3.517
29.48275862068965	45.0	60.51724137931035	-2.761	3.176
31.89655172413793	45.0	58.10344827586207	-2.725	2.835
34.310344827586206	45.0	55.689655172413794	-2.686	2.494
36.724137931034484	45.0	53.275862068965516	-2.642	2.154
39.13793103448276	45.0	50.86206896551724	-2.596	1.815
41.55172413793103	45.0	48.44827586206897	-2.546	1.478
43.96551724137931	45.0	46.03448275862069	-2.493	1.144
46.37931034482759	45.0	43.62068965517241	-2.436	0.813
48.79310344827586	45.0	41.20689655172414	-2.376	0.485
51.206896551724135	45.0	38.793103448275865	-2.314	0.162
53.62068965517241	45.0	36.37931034482759	-2.248	-0.156
56.03448275862069	45.0	33.96551724137931	-2.18	-0.469
58.44827586206897	45.0	31.551724137931032	-2.109	-0.776
60.86206896551724	45.0	29.13793103448276	-2.035	-1.076
63.275862068965516	45.0	26.724137931034484	-1.96	-1.369
65.6896551724138	45.0	24.310344827586206	-1.881	-1.655
68.10344827586206	45.0	21.896551724137936	-1.801	-1.932
70.51724137931035	45.0	19.48275862068965	-1.719	-2.201
72.93103448275862	45.0	17.06896551724138	-1.635	-2.46
75.34482758620689	45.0	14.65517241379311	-1.549	-2.711
77.75862068965517	45.0	12.241379310344826	-1.461	-2.951
80.17241379310344	45.0	9.827586206896555	-1.372	-3.18
82.58620689655172	45.0	7.413793103448285	-1.282	-3.399
85.0	45.0	5.0	-1.191	-3.607
